store,dept,date,weekly_sales,part,weekly_sales_lb,weekly_sales_ub,fcast_date
1,82,2010-05-14 00:00:00,17814.39000000001,actuals,,,
1,82,2010-05-21 00:00:00,17328.63999999999,actuals,,,
1,82,2010-05-28 00:00:00,17229.65999999999,actuals,,,
1,82,2010-06-04 00:00:00,20519.54,actuals,,,
1,82,2010-06-11 00:00:00,18551.519999999997,actuals,,,
1,82,2010-06-18 00:00:00,17940.02999999999,actuals,,,
1,82,2010-06-25 00:00:00,17824.369999999988,actuals,,,
1,82,2010-07-02 00:00:00,18581.749999999993,actuals,,,
1,82,2010-07-09 00:00:00,19092.690000000006,actuals,,,
1,82,2010-07-16 00:00:00,18118.180000000004,actuals,,,
1,82,2010-07-23 00:00:00,16361.869999999997,actuals,,,
1,82,2010-07-30 00:00:00,15881.649999999998,actuals,,,
1,82,2010-08-06 00:00:00,18429.469999999998,actuals,,,
1,82,2010-08-13 00:00:00,16914.110000000008,actuals,,,
1,82,2010-08-20 00:00:00,16702.11,actuals,,,
1,82,2010-08-27 00:00:00,16038.139999999987,actuals,,,
1,82,2010-09-03 00:00:00,19146.83,actuals,,,
1,82,2010-09-10 00:00:00,17349.06000000001,actuals,,,
1,82,2010-09-17 00:00:00,17499.57999999999,actuals,,,
1,82,2010-09-24 00:00:00,17168.590000000004,actuals,,,
1,82,2010-10-01 00:00:00,20110.04999999999,actuals,,,
1,82,2010-10-08 00:00:00,22254.41999999998,actuals,,,
1,82,2010-10-15 00:00:00,21079.880000000016,actuals,,,
1,82,2010-10-22 00:00:00,20808.340000000004,actuals,,,
1,82,2010-10-29 00:00:00,20957.340000000015,actuals,,,
1,82,2010-11-05 00:00:00,21850.850000000013,actuals,,,
1,82,2010-11-12 00:00:00,21473.780000000017,actuals,,,
1,82,2010-11-19 00:00:00,20964.17999999999,actuals,,,
1,82,2010-11-26 00:00:00,24770.41000000001,actuals,,,
1,82,2010-12-03 00:00:00,25685.14000000002,actuals,,,
1,82,2010-12-10 00:00:00,29846.110000000008,actuals,,,
1,82,2010-12-17 00:00:00,41964.80999999998,actuals,,,
1,82,2010-12-24 00:00:00,63787.12000000001,actuals,,,
1,82,2010-12-31 00:00:00,23820.760000000013,actuals,,,
1,82,2011-01-07 00:00:00,20707.94000000001,actuals,,,
1,82,2011-01-14 00:00:00,19252.310000000016,actuals,,,
1,82,2011-01-21 00:00:00,18115.390000000003,actuals,,,
1,82,2011-01-28 00:00:00,18374.350000000002,actuals,,,
1,82,2011-02-04 00:00:00,22815.39,actuals,,,
1,82,2011-02-11 00:00:00,25005.25000000001,actuals,,,
1,82,2011-02-18 00:00:00,24062.140000000003,actuals,,,
1,82,2011-02-25 00:00:00,20803.270000000004,actuals,,,
1,82,2011-03-04 00:00:00,22958.34000000001,actuals,,,
1,82,2011-03-11 00:00:00,21432.20999999998,actuals,,,
1,82,2011-03-18 00:00:00,21612.22000000001,actuals,,,
1,82,2011-03-25 00:00:00,21433.519999999982,actuals,,,
1,82,2011-04-01 00:00:00,20437.22000000001,actuals,,,
1,82,2011-04-08 00:00:00,19725.93,actuals,,,
1,82,2011-04-15 00:00:00,18839.280000000006,actuals,,,
1,82,2011-04-22 00:00:00,19960.319999999996,actuals,,,
1,82,2011-04-29 00:00:00,20028.3,actuals,,,
1,82,2011-05-06 00:00:00,21181.27999999999,actuals,,,
1,82,2011-05-13 00:00:00,20663.710000000006,actuals,,,
1,82,2011-05-20 00:00:00,17960.54999999999,actuals,,,
1,82,2011-05-27 00:00:00,19854.550000000003,actuals,,,
1,82,2011-06-03 00:00:00,20885.950000000008,actuals,,,
1,82,2011-06-10 00:00:00,20543.68,actuals,,,
1,82,2011-06-17 00:00:00,19190.57000000001,actuals,,,
1,82,2011-06-24 00:00:00,23442.179999999997,actuals,,,
1,82,2011-07-01 00:00:00,20927.079999999987,actuals,,,
1,82,2011-07-08 00:00:00,21765.06,actuals,,,
1,82,2011-07-15 00:00:00,18346.169999999987,actuals,,,
1,82,2011-07-22 00:00:00,17312.559999999987,actuals,,,
1,82,2011-07-29 00:00:00,16405.74000000001,actuals,,,
1,82,2011-08-05 00:00:00,20902.120000000006,actuals,,,
1,82,2011-08-12 00:00:00,18091.769999999986,actuals,,,
1,82,2011-08-19 00:00:00,17513.329999999994,actuals,,,
1,82,2011-08-26 00:00:00,17447.290000000008,actuals,,,
1,82,2011-09-02 00:00:00,18775.720000000012,actuals,,,
1,82,2011-09-09 00:00:00,18293.45999999999,actuals,,,
1,82,2011-09-16 00:00:00,19609.71999999999,actuals,,,
1,82,2011-09-23 00:00:00,17923.57999999999,actuals,,,
1,82,2011-09-30 00:00:00,18244.980000000014,actuals,,,
1,82,2011-10-07 00:00:00,19497.99,actuals,,,
1,82,2011-10-14 00:00:00,18170.01999999999,actuals,,,
1,82,2011-10-21 00:00:00,19610.250000000004,actuals,,,
1,82,2011-10-28 00:00:00,19018.370000000003,actuals,,,
1,82,2011-11-04 00:00:00,19833.859999999997,actuals,,,
1,82,2011-11-11 00:00:00,19452.049999999996,actuals,,,
1,82,2011-11-18 00:00:00,19776.439999999995,actuals,,,
1,82,2011-11-25 00:00:00,21972.799999999985,actuals,,,
1,82,2011-12-02 00:00:00,21205.009999999984,actuals,,,
1,82,2011-12-09 00:00:00,28826.71,actuals,,,
1,82,2011-12-16 00:00:00,36636.579999999994,actuals,,,
1,82,2011-12-23 00:00:00,58789.90999999997,actuals,,,
1,82,2011-12-30 00:00:00,30132.399999999994,actuals,,,
1,82,2012-01-06 00:00:00,20019.690000000017,actuals,,,
1,82,2012-01-13 00:00:00,17532.05,actuals,,,
1,82,2012-01-20 00:00:00,16655.060000000012,actuals,,,
1,82,2012-01-27 00:00:00,16034.000000000005,actuals,,,
1,82,2012-02-03 00:00:00,20420.490000000013,actuals,,,
1,82,2012-02-10 00:00:00,21248.190000000002,actuals,,,
1,82,2012-02-17 00:00:00,22346.259999999995,actuals,,,
1,82,2012-02-24 00:00:00,18049.71999999999,actuals,,,
1,82,2012-03-02 00:00:00,20526.269999999997,actuals,,,
1,82,2012-03-09 00:00:00,19766.68999999999,actuals,,,
1,82,2012-03-16 00:00:00,25743.289999999986,actuals,,,
1,82,2012-03-23 00:00:00,19431.89999999999,actuals,,,
1,82,2012-03-30 00:00:00,19953.169999999987,actuals,,,
1,82,2012-04-06 00:00:00,22840.120000000006,actuals,,,
1,82,2012-04-13 00:00:00,19415.380000000016,actuals,,,
1,82,2012-04-20 00:00:00,18275.61000000001,actuals,,,
1,82,2012-04-27 00:00:00,18406.58999999999,actuals,,,
1,82,2012-05-04 00:00:00,21563.760000000013,actuals,,,
1,82,2012-05-11 00:00:00,20076.15,actuals,,,
1,82,2012-05-18 00:00:00,21132.05,actuals,,,
1,82,2012-05-25 00:00:00,20094.029999999984,actuals,,,
1,82,2012-06-01 00:00:00,20883.43000000002,actuals,,,
1,82,2012-06-08 00:00:00,20121.63000000001,actuals,,,
1,82,2012-06-15 00:00:00,20006.899999999998,actuals,,,
1,82,2012-06-22 00:00:00,20450.160000000003,actuals,,,
1,82,2012-06-29 00:00:00,20698.180000000004,actuals,,,
1,82,2012-07-06 00:00:00,20764.04999999998,actuals,,,
1,82,2012-07-13 00:00:00,19445.789999999994,actuals,,,
1,82,2012-07-20 00:00:00,20460.80000000001,actuals,,,
1,82,2012-07-27 00:00:00,20126.48999999999,actuals,,,
1,82,2012-08-03 00:00:00,20729.310000000012,actuals,,,
1,82,2012-08-10 00:00:00,18532.350000000002,actuals,,,
1,82,2012-08-17 00:00:00,18563.270000000008,actuals,,,
1,82,2012-08-24 00:00:00,19415.99000000002,actuals,,,
1,82,2012-08-31 00:00:00,20745.259999999984,actuals,,,
1,82,2012-09-07 00:00:00,20542.290000000005,actuals,,,
1,82,2012-09-14 00:00:00,19937.479999999996,actuals,,,
1,82,2012-09-21 00:00:00,19511.41000000001,actuals,,,
1,82,2012-09-28 00:00:00,18084.60999999999,actuals,,,
1,82,2012-10-05 00:00:00,20292.959999999985,actuals,,,
1,82,2012-10-12 00:00:00,21963.110000000015,actuals,,,
1,82,2012-10-19 00:00:00,20132.759999999984,actuals,,,
1,82,2012-10-26 00:00:00,19702.26,actuals,,,
1,82,2012-11-02,21131.0,forecast,18296.0,24432.0,2021-04-01
1,82,2012-11-09,21746.0,forecast,18826.0,24864.0,2021-04-01
1,82,2012-11-16,21697.0,forecast,18962.0,24848.0,2021-04-01
1,82,2012-11-23,21665.0,forecast,18931.0,24686.0,2021-04-01
1,82,2012-11-30,23685.0,forecast,20426.0,27412.0,2021-04-01
1,82,2012-12-07,29676.0,forecast,25825.0,34213.0,2021-04-01
1,82,2012-12-14,38819.0,forecast,33970.0,44441.0,2021-04-01
1,82,2012-12-21,43710.0,forecast,38245.0,50270.0,2021-04-01
1,82,2012-12-28,37285.0,forecast,32019.0,43038.0,2021-04-01
1,82,2013-01-04,25882.0,forecast,22490.0,29709.0,2021-04-01
1,82,2013-01-11,18376.0,forecast,15960.0,21129.0,2021-04-01
1,82,2013-01-18,16244.0,forecast,14127.0,18715.0,2021-04-01
1,82,2013-01-25,18048.0,forecast,15528.0,20558.0,2021-04-01
1,83,2010-02-05 00:00:00,5711.190000000001,actuals,,,
1,83,2010-02-12 00:00:00,7521.079999999995,actuals,,,
1,83,2010-02-19 00:00:00,9080.260000000004,actuals,,,
1,83,2010-02-26 00:00:00,6627.300000000002,actuals,,,
1,83,2010-03-05 00:00:00,8839.999999999995,actuals,,,
1,83,2010-03-12 00:00:00,6483.009999999996,actuals,,,
1,83,2010-03-19 00:00:00,6226.009999999997,actuals,,,
1,83,2010-03-26 00:00:00,5693.050000000005,actuals,,,
1,83,2010-04-02 00:00:00,7829.880000000002,actuals,,,
1,83,2010-04-09 00:00:00,6861.059999999999,actuals,,,
1,83,2010-04-16 00:00:00,5829.180000000004,actuals,,,
1,83,2010-04-23 00:00:00,4638.150000000002,actuals,,,
1,83,2010-04-30 00:00:00,4085.570000000004,actuals,,,
1,83,2010-05-07 00:00:00,6034.610000000001,actuals,,,
1,83,2010-05-14 00:00:00,5395.059999999998,actuals,,,
1,83,2010-05-21 00:00:00,5037.999999999998,actuals,,,
1,83,2010-05-28 00:00:00,4215.349999999999,actuals,,,
1,83,2010-06-04 00:00:00,5160.570000000001,actuals,,,
1,83,2010-06-11 00:00:00,5227.940000000001,actuals,,,
1,83,2010-06-18 00:00:00,5523.240000000003,actuals,,,
1,83,2010-06-25 00:00:00,5285.009999999996,actuals,,,
1,83,2010-07-02 00:00:00,5829.639999999996,actuals,,,
1,83,2010-07-09 00:00:00,5608.699999999998,actuals,,,
1,83,2010-07-16 00:00:00,5137.8200000000015,actuals,,,
1,83,2010-07-23 00:00:00,4209.229999999997,actuals,,,
1,83,2010-07-30 00:00:00,3728.099999999997,actuals,,,
1,83,2010-08-06 00:00:00,6456.949999999997,actuals,,,
1,83,2010-08-13 00:00:00,5948.8600000000015,actuals,,,
1,83,2010-08-20 00:00:00,5271.970000000004,actuals,,,
1,83,2010-08-27 00:00:00,4525.300000000002,actuals,,,
1,83,2010-09-03 00:00:00,5320.7000000000035,actuals,,,
1,83,2010-09-10 00:00:00,5434.060000000003,actuals,,,
1,83,2010-09-17 00:00:00,5944.4600000000055,actuals,,,
1,83,2010-09-24 00:00:00,3945.9499999999985,actuals,,,
1,83,2010-10-01 00:00:00,4470.999999999997,actuals,,,
1,83,2010-10-08 00:00:00,5277.790000000001,actuals,,,
1,83,2010-10-15 00:00:00,5333.940000000001,actuals,,,
1,83,2010-10-22 00:00:00,4717.789999999996,actuals,,,
1,83,2010-10-29 00:00:00,4407.62,actuals,,,
1,83,2010-11-05 00:00:00,4703.970000000003,actuals,,,
1,83,2010-11-12 00:00:00,4239.320000000001,actuals,,,
1,83,2010-11-19 00:00:00,4255.180000000002,actuals,,,
1,83,2010-11-26 00:00:00,2847.6199999999994,actuals,,,
1,83,2010-12-03 00:00:00,4037.1699999999987,actuals,,,
1,83,2010-12-10 00:00:00,5768.469999999998,actuals,,,
1,83,2010-12-17 00:00:00,6125.659999999997,actuals,,,
1,83,2010-12-24 00:00:00,6572.699999999996,actuals,,,
1,83,2010-12-31 00:00:00,4869.829999999996,actuals,,,
1,83,2011-01-07 00:00:00,6219.339999999997,actuals,,,
1,83,2011-01-14 00:00:00,6607.139999999996,actuals,,,
1,83,2011-01-21 00:00:00,6310.730000000001,actuals,,,
1,83,2011-01-28 00:00:00,6329.589999999997,actuals,,,
1,83,2011-02-04 00:00:00,6001.080000000004,actuals,,,
1,83,2011-02-11 00:00:00,6978.839999999996,actuals,,,
1,83,2011-02-18 00:00:00,7759.710000000004,actuals,,,
1,83,2011-02-25 00:00:00,5464.000000000003,actuals,,,
1,83,2011-03-04 00:00:00,6241.589999999998,actuals,,,
1,83,2011-03-11 00:00:00,8443.619999999995,actuals,,,
1,83,2011-03-18 00:00:00,9660.089999999993,actuals,,,
1,83,2011-03-25 00:00:00,7324.650000000004,actuals,,,
1,83,2011-04-01 00:00:00,6675.279999999998,actuals,,,
1,83,2011-04-08 00:00:00,7006.9400000000005,actuals,,,
1,83,2011-04-15 00:00:00,5968.749999999999,actuals,,,
1,83,2011-04-22 00:00:00,6759.400000000001,actuals,,,
1,83,2011-04-29 00:00:00,4235.679999999998,actuals,,,
1,83,2011-05-06 00:00:00,5449.130000000004,actuals,,,
1,83,2011-05-13 00:00:00,5419.500000000004,actuals,,,
1,83,2011-05-20 00:00:00,5133.590000000004,actuals,,,
1,83,2011-05-27 00:00:00,4358.210000000002,actuals,,,
1,83,2011-06-03 00:00:00,4695.930000000002,actuals,,,
1,83,2011-06-10 00:00:00,4637.4500000000035,actuals,,,
1,83,2011-06-17 00:00:00,5042.599999999997,actuals,,,
1,83,2011-06-24 00:00:00,4387.290000000003,actuals,,,
1,83,2011-07-01 00:00:00,4673.299999999999,actuals,,,
1,83,2011-07-08 00:00:00,5932.709999999999,actuals,,,
1,83,2011-07-15 00:00:00,5984.899999999999,actuals,,,
1,83,2011-07-22 00:00:00,4921.38,actuals,,,
1,83,2011-07-29 00:00:00,4456.209999999997,actuals,,,
1,83,2011-08-05 00:00:00,4966.7699999999995,actuals,,,
1,83,2011-08-12 00:00:00,6466.530000000003,actuals,,,
1,83,2011-08-19 00:00:00,5551.159999999998,actuals,,,
1,83,2011-08-26 00:00:00,4055.5300000000034,actuals,,,
1,83,2011-09-02 00:00:00,6040.989999999995,actuals,,,
1,83,2011-09-09 00:00:00,6832.899999999994,actuals,,,
1,83,2011-09-16 00:00:00,5784.369999999998,actuals,,,
1,83,2011-09-23 00:00:00,4879.349999999999,actuals,,,
1,83,2011-09-30 00:00:00,4304.349999999997,actuals,,,
1,83,2011-10-07 00:00:00,5918.220000000003,actuals,,,
1,83,2011-10-14 00:00:00,4919.459999999998,actuals,,,
1,83,2011-10-21 00:00:00,4775.9400000000005,actuals,,,
1,83,2011-10-28 00:00:00,4306.400000000001,actuals,,,
1,83,2011-11-04 00:00:00,4357.480000000003,actuals,,,
1,83,2011-11-11 00:00:00,5143.030000000002,actuals,,,
1,83,2011-11-18 00:00:00,4355.720000000002,actuals,,,
1,83,2011-11-25 00:00:00,3920.5500000000034,actuals,,,
1,83,2011-12-02 00:00:00,4241.3899999999985,actuals,,,
1,83,2011-12-09 00:00:00,4927.299999999997,actuals,,,
1,83,2011-12-16 00:00:00,4859.650000000002,actuals,,,
1,83,2011-12-23 00:00:00,5941.799999999996,actuals,,,
1,83,2011-12-30 00:00:00,4504.029999999997,actuals,,,
1,83,2012-01-06 00:00:00,6213.609999999997,actuals,,,
1,83,2012-01-13 00:00:00,6581.559999999998,actuals,,,
1,83,2012-01-20 00:00:00,5352.550000000002,actuals,,,
1,83,2012-01-27 00:00:00,4912.580000000002,actuals,,,
1,83,2012-02-03 00:00:00,4983.9000000000015,actuals,,,
1,83,2012-02-10 00:00:00,5715.089999999997,actuals,,,
1,83,2012-02-17 00:00:00,6511.650000000002,actuals,,,
1,83,2012-02-24 00:00:00,7386.269999999995,actuals,,,
1,83,2012-03-02 00:00:00,7454.499999999999,actuals,,,
1,83,2012-03-09 00:00:00,8761.590000000006,actuals,,,
1,83,2012-03-16 00:00:00,8450.89,actuals,,,
1,83,2012-03-23 00:00:00,6640.620000000002,actuals,,,
1,83,2012-03-30 00:00:00,5100.1,actuals,,,
1,83,2012-04-06 00:00:00,7324.529999999995,actuals,,,
1,83,2012-04-13 00:00:00,5938.0400000000045,actuals,,,
1,83,2012-04-20 00:00:00,5721.640000000004,actuals,,,
1,83,2012-04-27 00:00:00,5747.549999999997,actuals,,,
1,83,2012-05-04 00:00:00,5247.1600000000035,actuals,,,
1,83,2012-05-11 00:00:00,5852.700000000003,actuals,,,
1,83,2012-05-18 00:00:00,6311.379999999999,actuals,,,
1,83,2012-05-25 00:00:00,5099.950000000002,actuals,,,
1,83,2012-06-01 00:00:00,5372.909999999995,actuals,,,
1,83,2012-06-08 00:00:00,6223.270000000006,actuals,,,
1,83,2012-06-15 00:00:00,6851.530000000003,actuals,,,
1,83,2012-06-22 00:00:00,5368.51,actuals,,,
1,83,2012-06-29 00:00:00,4906.920000000002,actuals,,,
1,83,2012-07-06 00:00:00,7042.099999999998,actuals,,,
1,83,2012-07-13 00:00:00,7320.479999999996,actuals,,,
1,83,2012-07-20 00:00:00,6158.119999999996,actuals,,,
1,83,2012-07-27 00:00:00,4910.05,actuals,,,
1,83,2012-08-03 00:00:00,5683.260000000004,actuals,,,
1,83,2012-08-10 00:00:00,7547.510000000005,actuals,,,
1,83,2012-08-17 00:00:00,7039.840000000005,actuals,,,
1,83,2012-08-24 00:00:00,5241.370000000004,actuals,,,
1,83,2012-08-31 00:00:00,5372.729999999996,actuals,,,
1,83,2012-09-07 00:00:00,7176.660000000005,actuals,,,
1,83,2012-09-14 00:00:00,6204.970000000003,actuals,,,
1,83,2012-09-21 00:00:00,5179.109999999997,actuals,,,
1,83,2012-09-28 00:00:00,5135.109999999999,actuals,,,
1,83,2012-10-05 00:00:00,5937.8099999999995,actuals,,,
1,83,2012-10-12 00:00:00,6505.5499999999965,actuals,,,
1,83,2012-10-19 00:00:00,5854.409999999997,actuals,,,
1,83,2012-10-26 00:00:00,4912.049999999998,actuals,,,
1,83,2012-11-02,4732.0,forecast,3599.0,6117.0,2021-04-01
1,83,2012-11-09,4251.0,forecast,3258.0,5491.0,2021-04-01
1,83,2012-11-16,4014.0,forecast,3099.0,5255.0,2021-04-01
1,83,2012-11-23,4101.0,forecast,3091.0,5402.0,2021-04-01
1,83,2012-11-30,4449.0,forecast,3429.0,5885.0,2021-04-01
1,83,2012-12-07,4924.0,forecast,3845.0,6436.0,2021-04-01
1,83,2012-12-14,5406.0,forecast,4195.0,7139.0,2021-04-01
1,83,2012-12-21,5841.0,forecast,4433.0,7688.0,2021-04-01
1,83,2012-12-28,6192.0,forecast,4738.0,8139.0,2021-04-01
1,83,2013-01-04,6383.0,forecast,4893.0,8293.0,2021-04-01
1,83,2013-01-11,6351.0,forecast,4894.0,8222.0,2021-04-01
1,83,2013-01-18,6170.0,forecast,4729.0,8010.0,2021-04-01
1,83,2013-01-25,6038.0,forecast,4677.0,7824.0,2021-04-01
1,85,2010-02-05 00:00:00,3825.779999999997,actuals,,,
1,85,2010-02-12 00:00:00,4994.640000000001,actuals,,,
1,85,2010-02-19 00:00:00,6517.5499999999965,actuals,,,
1,85,2010-02-26 00:00:00,5622.629999999997,actuals,,,
1,85,2010-03-05 00:00:00,4027.5199999999973,actuals,,,
1,85,2010-03-12 00:00:00,4098.270000000002,actuals,,,
1,85,2010-03-19 00:00:00,4072.6699999999996,actuals,,,
1,85,2010-03-26 00:00:00,3631.9299999999994,actuals,,,
1,85,2010-04-02 00:00:00,3585.969999999998,actuals,,,
1,85,2010-04-09 00:00:00,2569.6200000000003,actuals,,,
1,85,2010-04-16 00:00:00,4827.2000000000035,actuals,,,
1,85,2010-04-23 00:00:00,4157.000000000002,actuals,,,
1,85,2010-04-30 00:00:00,4449.360000000001,actuals,,,
1,85,2010-05-07 00:00:00,5023.929999999996,actuals,,,
1,85,2010-05-14 00:00:00,5574.509999999997,actuals,,,
1,85,2010-05-21 00:00:00,5384.949999999997,actuals,,,
1,85,2010-05-28 00:00:00,4876.099999999998,actuals,,,
1,85,2010-06-04 00:00:00,4682.030000000001,actuals,,,
1,85,2010-06-11 00:00:00,4038.2100000000014,actuals,,,
1,85,2010-06-18 00:00:00,3607.7299999999996,actuals,,,
1,85,2010-06-25 00:00:00,3828.9800000000014,actuals,,,
1,85,2010-07-02 00:00:00,3708.099999999999,actuals,,,
1,85,2010-07-09 00:00:00,4705.219999999997,actuals,,,
1,85,2010-07-16 00:00:00,3492.9900000000007,actuals,,,
1,85,2010-07-23 00:00:00,4248.710000000002,actuals,,,
1,85,2010-07-30 00:00:00,3514.930000000002,actuals,,,
1,85,2010-08-06 00:00:00,4408.580000000004,actuals,,,
1,85,2010-08-13 00:00:00,3962.290000000003,actuals,,,
1,85,2010-08-20 00:00:00,4307.600000000004,actuals,,,
1,85,2010-08-27 00:00:00,3357.9500000000025,actuals,,,
1,85,2010-09-03 00:00:00,4019.6799999999985,actuals,,,
1,85,2010-09-10 00:00:00,4081.3800000000006,actuals,,,
1,85,2010-09-17 00:00:00,4007.600000000001,actuals,,,
1,85,2010-09-24 00:00:00,4174.669999999999,actuals,,,
1,85,2010-10-01 00:00:00,3422.1899999999996,actuals,,,
1,85,2010-10-08 00:00:00,3387.870000000002,actuals,,,
1,85,2010-10-15 00:00:00,3745.4000000000024,actuals,,,
1,85,2010-10-22 00:00:00,4562.0199999999995,actuals,,,
1,85,2010-10-29 00:00:00,4166.300000000001,actuals,,,
1,85,2010-11-05 00:00:00,3790.8499999999967,actuals,,,
1,85,2010-11-12 00:00:00,3913.2499999999995,actuals,,,
1,85,2010-11-19 00:00:00,3886.2300000000023,actuals,,,
1,85,2010-11-26 00:00:00,3791.550000000002,actuals,,,
1,85,2010-12-03 00:00:00,4648.209999999999,actuals,,,
1,85,2010-12-10 00:00:00,5625.770000000003,actuals,,,
1,85,2010-12-17 00:00:00,8058.769999999995,actuals,,,
1,85,2010-12-24 00:00:00,8561.679999999998,actuals,,,
1,85,2010-12-31 00:00:00,4205.469999999998,actuals,,,
1,85,2011-01-07 00:00:00,4121.219999999999,actuals,,,
1,85,2011-01-14 00:00:00,3272.229999999999,actuals,,,
1,85,2011-01-21 00:00:00,3276.809999999997,actuals,,,
1,85,2011-01-28 00:00:00,2579.789999999999,actuals,,,
1,85,2011-02-04 00:00:00,2649.239999999999,actuals,,,
1,85,2011-02-11 00:00:00,3370.5299999999984,actuals,,,
1,85,2011-02-18 00:00:00,3216.4700000000007,actuals,,,
1,85,2011-02-25 00:00:00,2966.4700000000003,actuals,,,
1,85,2011-03-04 00:00:00,3082.8699999999994,actuals,,,
1,85,2011-03-11 00:00:00,3103.300000000002,actuals,,,
1,85,2011-03-18 00:00:00,3416.780000000001,actuals,,,
1,85,2011-03-25 00:00:00,3286.510000000003,actuals,,,
1,85,2011-04-01 00:00:00,3208.739999999997,actuals,,,
1,85,2011-04-08 00:00:00,3526.9699999999966,actuals,,,
1,85,2011-04-15 00:00:00,3697.490000000003,actuals,,,
1,85,2011-04-22 00:00:00,4183.889999999997,actuals,,,
1,85,2011-04-29 00:00:00,3988.690000000001,actuals,,,
1,85,2011-05-06 00:00:00,4461.569999999996,actuals,,,
1,85,2011-05-13 00:00:00,4237.109999999996,actuals,,,
1,85,2011-05-20 00:00:00,3975.639999999999,actuals,,,
1,85,2011-05-27 00:00:00,4521.770000000001,actuals,,,
1,85,2011-06-03 00:00:00,2845.3799999999997,actuals,,,
1,85,2011-06-10 00:00:00,2650.0299999999997,actuals,,,
1,85,2011-06-17 00:00:00,2693.769999999999,actuals,,,
1,85,2011-06-24 00:00:00,2461.890000000001,actuals,,,
1,85,2011-07-01 00:00:00,2791.58,actuals,,,
1,85,2011-07-08 00:00:00,2898.8999999999996,actuals,,,
1,85,2011-07-15 00:00:00,2775.1599999999994,actuals,,,
1,85,2011-07-22 00:00:00,2812.2299999999987,actuals,,,
1,85,2011-07-29 00:00:00,3772.510000000001,actuals,,,
1,85,2011-08-05 00:00:00,3023.4700000000003,actuals,,,
1,85,2011-08-12 00:00:00,3173.5799999999977,actuals,,,
1,85,2011-08-19 00:00:00,3363.9499999999994,actuals,,,
1,85,2011-08-26 00:00:00,2591.2400000000002,actuals,,,
1,85,2011-09-02 00:00:00,3063.0100000000007,actuals,,,
1,85,2011-09-09 00:00:00,2681.869999999999,actuals,,,
1,85,2011-09-16 00:00:00,3172.8899999999976,actuals,,,
1,85,2011-09-23 00:00:00,2994.289999999998,actuals,,,
1,85,2011-09-30 00:00:00,2963.7399999999993,actuals,,,
1,85,2011-10-07 00:00:00,2981.740000000002,actuals,,,
1,85,2011-10-14 00:00:00,2910.79,actuals,,,
1,85,2011-10-21 00:00:00,3105.3099999999977,actuals,,,
1,85,2011-10-28 00:00:00,3045.939999999999,actuals,,,
1,85,2011-11-04 00:00:00,3151.6800000000003,actuals,,,
1,85,2011-11-11 00:00:00,2963.6900000000014,actuals,,,
1,85,2011-11-18 00:00:00,3099.1599999999994,actuals,,,
1,85,2011-11-25 00:00:00,3313.06,actuals,,,
1,85,2011-12-02 00:00:00,3702.520000000001,actuals,,,
1,85,2011-12-09 00:00:00,6436.150000000003,actuals,,,
1,85,2011-12-16 00:00:00,6994.399999999997,actuals,,,
1,85,2011-12-23 00:00:00,9020.760000000007,actuals,,,
1,85,2011-12-30 00:00:00,3545.800000000002,actuals,,,
1,85,2012-01-06 00:00:00,3437.730000000002,actuals,,,
1,85,2012-01-13 00:00:00,3081.8600000000015,actuals,,,
1,85,2012-01-20 00:00:00,2915.0100000000007,actuals,,,
1,85,2012-01-27 00:00:00,2461.9299999999994,actuals,,,
1,85,2012-02-03 00:00:00,2548.9700000000007,actuals,,,
1,85,2012-02-10 00:00:00,3618.6000000000013,actuals,,,
1,85,2012-02-17 00:00:00,3043.2499999999977,actuals,,,
1,85,2012-02-24 00:00:00,2745.919999999999,actuals,,,
1,85,2012-03-02 00:00:00,2652.1500000000005,actuals,,,
1,85,2012-03-09 00:00:00,2929.950000000001,actuals,,,
1,85,2012-03-16 00:00:00,2360.35,actuals,,,
1,85,2012-03-23 00:00:00,2622.39,actuals,,,
1,85,2012-03-30 00:00:00,2382.7400000000007,actuals,,,
1,85,2012-04-06 00:00:00,3482.79,actuals,,,
1,85,2012-04-13 00:00:00,3422.4899999999984,actuals,,,
1,85,2012-04-20 00:00:00,3318.2500000000005,actuals,,,
1,85,2012-04-27 00:00:00,3088.01,actuals,,,
1,85,2012-05-04 00:00:00,3643.3999999999974,actuals,,,
1,85,2012-05-11 00:00:00,4840.109999999999,actuals,,,
1,85,2012-05-18 00:00:00,5430.639999999999,actuals,,,
1,85,2012-05-25 00:00:00,4451.849999999997,actuals,,,
1,85,2012-06-01 00:00:00,3539.809999999999,actuals,,,
1,85,2012-06-08 00:00:00,3476.9100000000003,actuals,,,
1,85,2012-06-15 00:00:00,2787.229999999999,actuals,,,
1,85,2012-06-22 00:00:00,3115.32,actuals,,,
1,85,2012-06-29 00:00:00,3063.5199999999995,actuals,,,
1,85,2012-07-06 00:00:00,2760.0900000000006,actuals,,,
1,85,2012-07-13 00:00:00,3064.2599999999993,actuals,,,
1,85,2012-07-20 00:00:00,3022.949999999998,actuals,,,
1,85,2012-07-27 00:00:00,3434.689999999998,actuals,,,
1,85,2012-08-03 00:00:00,3700.5299999999984,actuals,,,
1,85,2012-08-10 00:00:00,2868.9799999999996,actuals,,,
1,85,2012-08-17 00:00:00,2530.7400000000007,actuals,,,
1,85,2012-08-24 00:00:00,2945.5099999999998,actuals,,,
